# OpenSignals Text File Format. Version 1
# {"20:18:06:13:21:78": {"position": 0, "device": "bitalino_rev", "device name": "20:18:06:13:21:78", "device connection": "BTH20:18:06:13:21:78", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-5-29", "time": "19:30:7.421", "channels": [1, 2, 3, 4], "sensor": ["RAW", "RAW", "EMGBITREV", "EMGBITREV"], "label": ["A1", "A2", "A3", "A4"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4"], "special": [{}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	511	508	10	0					
1	0	0	0	0	513	508	11	0					
2	0	0	0	0	511	508	12	0					
3	0	0	0	0	510	507	9	0					
4	0	0	0	0	509	508	7	0					
5	0	0	0	0	511	507	9	0					
6	0	0	0	0	512	506	10	0					
7	0	0	0	0	512	507	9	0					
8	0	0	0	0	512	506	7	0					
9	0	0	0	0	512	507	8	0					
10	0	0	0	0	510	507	8	0					
11	0	0	0	0	510	507	7	0					
12	0	0	0	0	511	507	7	0					
13	0	0	0	0	511	507	7	0					
14	0	0	0	0	510	509	7	0					
15	0	0	0	0	509	508	7	0					
0	0	0	0	0	507	510	7	0					
1	0	0	0	0	509	509	7	0					
2	0	0	0	0	511	508	7	0					
3	0	0	0	0	512	511	7	0					
4	0	0	0	0	513	509	7	0					
5	0	0	0	0	511	508	7	0					
6	0	0	0	0	511	509	6	0					
7	0	0	0	0	509	508	7	0					
8	0	0	0	0	512	505	7	0					
9	0	0	0	0	510	507	7	0					
10	0	0	0	0	510	508	6	0					
11	0	0	0	0	512	505	6	0					
12	0	0	0	0	511	505	5	0					
13	0	0	0	0	515	507	6	0					
14	0	0	0	0	513	505	6	0					
15	0	0	0	0	511	508	7	0					
0	0	0	0	0	511	507	6	0					
1	0	0	0	0	509	508	7	0					
2	0	0	0	0	510	508	6	0					
3	0	0	0	0	508	509	6	0					
4	0	0	0	0	508	512	6	0					
5	0	0	0	0	508	508	6	0					
6	0	0	0	0	507	509	6	0					
7	0	0	0	0	511	509	6	0					
8	0	0	0	0	511	508	6	0					
9	0	0	0	0	511	509	6	0					
10	0	0	0	0	511	511	5	0					
11	0	0	0	0	509	509	6	0					
12	0	0	0	0	508	507	6	0					
13	0	0	0	0	512	507	6	0					
14	0	0	0	0	515	508	6	0					
15	0	0	0	0	512	505	6	0					
0	0	0	0	0	512	505	6	0					
1	0	0	0	0	512	508	6	0					
2	0	0	0	0	512	505	6	0					
